Date,Total Sales,Brand,Customer_Age_Group,City,Payment Method,Mobile Model,Day,Month,Year,Day Name
2024-06-22,46008.43,OnePlus,55-59,Lucknow,UPI,OnePlus 9,22,6,2024,Saturday
2024-06-23,52655.78,Vivo,25-29,Mumbai,Credit Card,Vivo Y51,23,6,2024,Sunday
2024-06-23,84685.29000000001,Samsung,50-54,Mumbai,Debit Card,Galaxy Note 20,23,6,2024,Sunday
2024-06-23,121706.88,Apple,25-29,Lucknow,UPI,iPhone 12,23,6,2024,Sunday
2024-06-23,274152.25,Vivo,40-44,Delhi,Cash,Vivo S1,23,6,2024,Sunday
2024-06-24,37753.8,Vivo,20-24,Coimbatore,UPI,Vivo V20,24,6,2024,Monday
2024-06-24,276498.30000000005,Xiaomi,50-54,Vadodara,Debit Card,Mi 11,24,6,2024,Monday
2024-06-24,401685.89999999997,Samsung,30-34,Mumbai,Credit Card,Galaxy A51,24,6,2024,Monday
2024-06-24,68739.72,Apple,30-34,Kanpur,UPI,iPhone SE,24,6,2024,Monday
2024-06-25,55822.92,Vivo,20-24,Kanpur,Cash,Vivo S1,25,6,2024,Tuesday
2024-06-25,125728.23000000001,Vivo,55-59,Coimbatore,UPI,Vivo Y51,25,6,2024,Tuesday
2024-06-25,13727.55,Apple,40-44,Coimbatore,Cash,iPhone SE,25,6,2024,Tuesday
2024-06-25,447947.52,Samsung,30-34,Mumbai,Debit Card,Galaxy Note 20,25,6,2024,Tuesday
2024-06-26,106305.38,Xiaomi,25-29,Delhi,Credit Card,Mi 11,26,6,2024,Wednesday
2024-06-26,62902.76,Vivo,35-39,Indore,Debit Card,Vivo V20,26,6,2024,Wednesday
2024-06-26,386989.84,Xiaomi,55-59,Delhi,UPI,Mi 11,26,6,2024,Wednesday
2024-06-26,98222.95,OnePlus,25-29,Delhi,UPI,OnePlus Nord,26,6,2024,Wednesday
2024-06-27,176323.91,Samsung,30-34,Gorakhpur,Credit Card,Galaxy Note 20,27,6,2024,Thursday
2024-06-27,233903.64,OnePlus,30-34,Mumbai,Cash,OnePlus 8T,27,6,2024,Thursday
2024-06-27,180251.55000000002,OnePlus,30-34,Rajkot,Debit Card,OnePlus 9,27,6,2024,Thursday
2024-06-27,311452.98,OnePlus,45-49,Mumbai,Cash,OnePlus 9,27,6,2024,Thursday
2024-06-28,113631.12,Samsung,30-34,Kolkata,UPI,Galaxy Note 20,28,6,2024,Friday
2024-06-28,29806.71,Samsung,30-34,Patna,Cash,Galaxy Note 20,28,6,2024,Friday
2024-06-28,29337.85,Apple,55-59,Hyderabad,Debit Card,iPhone 11,28,6,2024,Friday
2024-06-28,391213.44000000006,Xiaomi,35-39,Rajkot,Cash,Redmi Note 10,28,6,2024,Friday
2024-06-29,246708.72,Xiaomi,55-59,Mumbai,UPI,Redmi Note 10,29,6,2024,Saturday
2024-06-29,117171.84999999999,Apple,50-54,Mumbai,Debit Card,iPhone SE,29,6,2024,Saturday
2024-06-29,199426.47000000003,Apple,45-49,Delhi,Cash,iPhone SE,29,6,2024,Saturday
2024-06-29,183788.48,OnePlus,20-24,Ranchi,Cash,OnePlus Nord,29,6,2024,Saturday
2024-06-30,556220.72,Apple,25-29,Mumbai,Debit Card,iPhone SE,30,6,2024,Sunday
2024-06-30,61507.28,Vivo,35-39,Patna,UPI,Vivo V20,30,6,2024,Sunday
2024-06-30,158343.57,Xiaomi,15-19,Delhi,Debit Card,Redmi Note 10,30,6,2024,Sunday
2024-07-01,536386.59,Apple,40-44,Gorakhpur,UPI,iPhone 11,1,7,2024,Monday
2024-07-01,371312.1,Vivo,45-49,Delhi,Cash,Vivo S1,1,7,2024,Monday
2024-07-01,73455.04,Vivo,25-29,Hyderabad,Debit Card,Vivo Y51,1,7,2024,Monday
2024-07-02,369909.88999999996,Vivo,55-59,Ludhiana,UPI,Vivo Y51,2,7,2024,Tuesday
2024-07-02,558480.96,Vivo,30-34,Delhi,Debit Card,Vivo V20,2,7,2024,Tuesday
2024-07-02,75526.02,OnePlus,50-54,Delhi,Cash,OnePlus 8T,2,7,2024,Tuesday
2024-07-02,133311.09,Vivo,20-24,Hyderabad,Debit Card,Vivo Y51,2,7,2024,Tuesday
2024-07-03,428461.88,OnePlus,55-59,Mumbai,Cash,OnePlus 9,3,7,2024,Wednesday
2024-07-03,169446.5,OnePlus,35-39,Bangalore,Cash,OnePlus 9,3,7,2024,Wednesday
2024-07-03,28143.02,Vivo,25-29,Delhi,Cash,Vivo V20,3,7,2024,Wednesday
2024-07-03,173227.2,Xiaomi,25-29,Coimbatore,UPI,Redmi Note 10,3,7,2024,Wednesday
2024-07-04,150736.0,Vivo,40-44,Rajkot,UPI,Vivo S1,4,7,2024,Thursday
2024-07-04,71333.22,Vivo,45-49,Indore,Credit Card,Vivo S1,4,7,2024,Thursday
2024-07-04,202723.08000000002,Vivo,55-59,Ludhiana,UPI,Vivo S1,4,7,2024,Thursday
2024-07-05,273164.33999999997,Xiaomi,20-24,Chennai,Credit Card,Mi 11,5,7,2024,Friday
2024-07-05,295855.4,Samsung,35-39,Rajkot,Debit Card,Galaxy A51,5,7,2024,Friday
2024-07-05,59518.09,Samsung,45-49,Kanpur,Cash,Galaxy S21,5,7,2024,Friday
2024-07-05,83907.78,OnePlus,55-59,Indore,UPI,OnePlus Nord,5,7,2024,Friday
2024-07-06,162012.88,OnePlus,15-19,Hyderabad,Cash,OnePlus 9,6,7,2024,Saturday
2024-07-06,28667.24,Xiaomi,55-59,Bhopal,Credit Card,Redmi 9,6,7,2024,Saturday
2024-07-06,58483.92,Apple,40-44,Delhi,UPI,iPhone SE,6,7,2024,Saturday
2024-07-07,198108.68,Samsung,30-34,Delhi,UPI,Galaxy S21,7,7,2024,Sunday
2024-07-07,94775.96,OnePlus,30-34,Delhi,UPI,OnePlus 9,7,7,2024,Sunday
2024-07-07,357078.51,Samsung,40-44,Ranchi,UPI,Galaxy Note 20,7,7,2024,Sunday
2024-07-08,181406.56,Xiaomi,45-49,Kolkata,Cash,Mi 11,8,7,2024,Monday
2024-07-08,263352.08,Xiaomi,15-19,Hyderabad,UPI,Mi 11,8,7,2024,Monday
2024-07-08,170462.56,Apple,30-34,Madurai,Credit Card,iPhone SE,8,7,2024,Monday
2024-07-09,190395.6,Apple,30-34,Delhi,UPI,iPhone SE,9,7,2024,Tuesday
2024-07-09,70550.2,Xiaomi,50-54,Mumbai,Credit Card,Redmi Note 10,9,7,2024,Tuesday
2024-07-09,440735.67,OnePlus,25-29,Madurai,Credit Card,OnePlus 9,9,7,2024,Tuesday
2024-07-10,28766.22,Samsung,55-59,Mumbai,Cash,Galaxy Note 20,10,7,2024,Wednesday
2024-07-10,261533.44,Vivo,45-49,Delhi,UPI,Vivo V20,10,7,2024,Wednesday
2024-07-10,105203.52,Apple,25-29,Bhopal,Credit Card,iPhone SE,10,7,2024,Wednesday
2024-07-11,11201.41,Vivo,50-54,Bangalore,UPI,Vivo V20,11,7,2024,Thursday
2024-07-11,132596.91,OnePlus,20-24,Coimbatore,Cash,OnePlus 9,11,7,2024,Thursday
2024-07-11,270641.33999999997,Apple,45-49,Chennai,Cash,iPhone 12,11,7,2024,Thursday
2024-07-11,31589.73,Vivo,45-49,Delhi,UPI,Vivo V20,11,7,2024,Thursday
2024-07-12,192807.0,OnePlus,30-34,Rajkot,Credit Card,OnePlus 9,12,7,2024,Friday
2024-07-12,465197.39,Samsung,55-59,Delhi,Debit Card,Galaxy Note 20,12,7,2024,Friday
2024-07-12,41268.93,OnePlus,25-29,Ranchi,Debit Card,OnePlus 8T,12,7,2024,Friday
2024-07-13,349168.15,Apple,55-59,Kolkata,Cash,iPhone SE,13,7,2024,Saturday
2024-07-13,373401.09,Xiaomi,15-19,Vadodara,Credit Card,Mi 11,13,7,2024,Saturday
2024-07-13,127908.54000000001,Samsung,25-29,Chennai,Debit Card,Galaxy S21,13,7,2024,Saturday
2024-07-13,301595.22000000003,Vivo,55-59,Delhi,Credit Card,Vivo Y51,13,7,2024,Saturday
2024-07-14,143012.15,Apple,25-29,Lucknow,UPI,iPhone SE,14,7,2024,Sunday
2024-07-14,225834.57,Xiaomi,25-29,Delhi,Cash,Mi 11,14,7,2024,Sunday
2024-07-14,183631.44,OnePlus,20-24,Kolkata,UPI,OnePlus Nord,14,7,2024,Sunday
2024-07-14,338319.54,Xiaomi,25-29,Kolkata,UPI,Redmi 9,14,7,2024,Sunday
2024-07-15,150636.64,Apple,30-34,Ludhiana,UPI,iPhone SE,15,7,2024,Monday
2024-07-15,164447.56999999998,Apple,25-29,Rajkot,Credit Card,iPhone 12,15,7,2024,Monday
2024-07-15,210341.52,Xiaomi,45-49,Patna,Debit Card,Redmi 9,15,7,2024,Monday
2024-07-16,258689.12999999998,OnePlus,40-44,Vadodara,UPI,OnePlus 8T,16,7,2024,Tuesday
2024-07-16,442519.2,Xiaomi,25-29,Rajkot,Cash,Mi 11,16,7,2024,Tuesday
2024-07-16,552318.9299999999,Apple,45-49,Mumbai,Credit Card,iPhone 11,16,7,2024,Tuesday
2024-07-17,163367.46,Apple,45-49,Delhi,Debit Card,iPhone SE,17,7,2024,Wednesday
2024-07-17,147165.9,Vivo,30-34,Kolkata,UPI,Vivo S1,17,7,2024,Wednesday
2024-07-17,65461.7,Vivo,35-39,Delhi,Cash,Vivo V20,17,7,2024,Wednesday
2024-07-17,572966.8200000001,Samsung,20-24,Bhopal,UPI,Galaxy A51,17,7,2024,Wednesday
2024-07-18,10591.64,Apple,45-49,Delhi,Debit Card,iPhone 11,18,7,2024,Thursday
2024-07-18,50672.12,Vivo,25-29,Lucknow,Debit Card,Vivo V20,18,7,2024,Thursday
2024-07-18,115888.79999999999,Xiaomi,45-49,Indore,UPI,Mi 11,18,7,2024,Thursday
2024-07-19,117976.62,OnePlus,55-59,Delhi,UPI,OnePlus 9,19,7,2024,Friday
2024-07-19,146306.45,Xiaomi,35-39,Delhi,Credit Card,Redmi 9,19,7,2024,Friday
2024-07-19,46994.0,OnePlus,25-29,Mumbai,Debit Card,OnePlus 9,19,7,2024,Friday
2024-07-20,564029.37,Vivo,40-44,Madurai,Debit Card,Vivo S1,20,7,2024,Saturday
2024-07-20,155649.6,Samsung,25-29,Delhi,UPI,Galaxy A51,20,7,2024,Saturday
2024-07-20,175142.64,Xiaomi,25-29,Delhi,Cash,Mi 11,20,7,2024,Saturday
2024-07-20,228106.30000000002,Xiaomi,40-44,Mumbai,UPI,Redmi 9,20,7,2024,Saturday
2024-07-21,387016.24,Xiaomi,40-44,Mumbai,UPI,Redmi 9,21,7,2024,Sunday
2024-07-21,158933.36,OnePlus,40-44,Kolkata,Debit Card,OnePlus Nord,21,7,2024,Sunday
2024-07-21,55362.05,Vivo,25-29,Delhi,Credit Card,Vivo Y51,21,7,2024,Sunday
2024-07-21,120333.44,Xiaomi,25-29,Ranchi,UPI,Redmi 9,21,7,2024,Sunday
2024-07-22,126194.34,Xiaomi,25-29,Mumbai,Cash,Mi 11,22,7,2024,Monday
2024-07-22,152425.71,Samsung,55-59,Delhi,Cash,Galaxy S21,22,7,2024,Monday
2024-07-22,107218.24,Samsung,45-49,Jodhpur,UPI,Galaxy Note 20,22,7,2024,Monday
2024-07-23,262969.19999999995,Vivo,25-29,Delhi,Cash,Vivo Y51,23,7,2024,Tuesday
2024-07-23,113189.5,Vivo,25-29,Hyderabad,Cash,Vivo S1,23,7,2024,Tuesday
2024-07-23,133861.5,Apple,40-44,Mumbai,UPI,iPhone 11,23,7,2024,Tuesday
2024-07-23,210927.22,Samsung,50-54,Delhi,Cash,Galaxy S21,23,7,2024,Tuesday
2024-07-24,59026.54,Apple,25-29,Indore,Cash,iPhone 11,24,7,2024,Wednesday
2024-07-24,65403.08,OnePlus,55-59,Ranchi,UPI,OnePlus Nord,24,7,2024,Wednesday
2024-07-24,245286.15999999997,Apple,25-29,Delhi,Debit Card,iPhone 12,24,7,2024,Wednesday
2024-07-25,338858.7,Xiaomi,20-24,Delhi,Credit Card,Redmi 9,25,7,2024,Thursday
2024-07-25,11450.22,Apple,35-39,Bhopal,Credit Card,iPhone SE,25,7,2024,Thursday
2024-07-25,113522.68,Vivo,50-54,Mumbai,Debit Card,Vivo Y51,25,7,2024,Thursday
2024-07-26,199886.32,OnePlus,30-34,Hyderabad,UPI,OnePlus Nord,26,7,2024,Friday
2024-07-26,444159.94,Xiaomi,50-54,Mumbai,Debit Card,Redmi Note 10,26,7,2024,Friday
2024-07-26,228459.06,Apple,45-49,Delhi,Credit Card,iPhone 12,26,7,2024,Friday
2024-07-27,131657.32,OnePlus,30-34,Lucknow,Credit Card,OnePlus 9,27,7,2024,Saturday
2024-07-27,45647.29,OnePlus,35-39,Vadodara,Credit Card,OnePlus 9,27,7,2024,Saturday
2024-07-27,116120.98,Xiaomi,35-39,Lucknow,Credit Card,Mi 11,27,7,2024,Saturday
2024-07-27,236827.08000000002,Apple,20-24,Delhi,UPI,iPhone 12,27,7,2024,Saturday
2024-07-28,136384.91999999998,OnePlus,20-24,Hyderabad,Credit Card,OnePlus 8T,28,7,2024,Sunday
2024-07-28,258696.48,OnePlus,25-29,Kolkata,Credit Card,OnePlus Nord,28,7,2024,Sunday
2024-07-28,65988.15,Samsung,35-39,Delhi,UPI,Galaxy A51,28,7,2024,Sunday
2024-07-28,39854.51,OnePlus,50-54,Delhi,Debit Card,OnePlus 8T,28,7,2024,Sunday
2024-07-29,51948.5,Samsung,25-29,Ranchi,UPI,Galaxy A51,29,7,2024,Monday
2024-07-29,16586.98,Apple,15-19,Bhopal,Credit Card,iPhone SE,29,7,2024,Monday
2024-07-29,310671.76,Apple,35-39,Delhi,Cash,iPhone 12,29,7,2024,Monday
2024-07-29,11426.6,Apple,50-54,Kanpur,UPI,iPhone SE,29,7,2024,Monday
2024-07-30,33814.72,Vivo,20-24,Chennai,UPI,Vivo S1,30,7,2024,Tuesday
2024-07-30,56404.4,Apple,20-24,Mumbai,Debit Card,iPhone 11,30,7,2024,Tuesday
2024-07-30,158582.7,OnePlus,20-24,Coimbatore,Credit Card,OnePlus 9,30,7,2024,Tuesday
2024-07-30,13334.72,Xiaomi,35-39,Vadodara,Cash,Redmi 9,30,7,2024,Tuesday
2024-07-31,353914.92,Samsung,25-29,Delhi,UPI,Galaxy A51,31,7,2024,Wednesday
2024-07-31,357974.88,Vivo,55-59,Hyderabad,UPI,Vivo Y51,31,7,2024,Wednesday
2024-07-31,235187.3,Apple,35-39,Delhi,UPI,iPhone SE,31,7,2024,Wednesday
2024-07-31,68618.92,Apple,45-49,Mumbai,Cash,iPhone 12,31,7,2024,Wednesday
2024-08-01,141310.35,Xiaomi,40-44,Delhi,UPI,Redmi Note 10,1,8,2024,Thursday
2024-08-01,305697.48,Xiaomi,50-54,Rajkot,UPI,Redmi Note 10,1,8,2024,Thursday
2024-08-01,60854.14,Vivo,15-19,Mumbai,Cash,Vivo Y51,1,8,2024,Thursday
2024-08-02,206468.24,Samsung,45-49,Bangalore,UPI,Galaxy S21,2,8,2024,Friday
2024-08-02,593335.26,Apple,25-29,Kanpur,Cash,iPhone 12,2,8,2024,Friday
2024-08-02,106071.62,Vivo,25-29,Mumbai,Debit Card,Vivo V20,2,8,2024,Friday
2024-08-03,279385.60000000003,OnePlus,35-39,Kanpur,Cash,OnePlus 9,3,8,2024,Saturday
2024-08-03,20074.19,OnePlus,15-19,Mumbai,Debit Card,OnePlus 9,3,8,2024,Saturday
2024-08-03,140689.52,Vivo,30-34,Bhopal,Cash,Vivo V20,3,8,2024,Saturday
2024-08-04,156413.28,Apple,55-59,Delhi,Credit Card,iPhone 11,4,8,2024,Sunday
2024-08-04,152265.54,Vivo,20-24,Kanpur,UPI,Vivo V20,4,8,2024,Sunday
2024-08-04,375411.51,Apple,30-34,Ranchi,Debit Card,iPhone SE,4,8,2024,Sunday
2024-08-05,82342.56,Xiaomi,50-54,Delhi,UPI,Mi 11,5,8,2024,Monday
2024-08-05,461251.17,Vivo,35-39,Delhi,UPI,Vivo S1,5,8,2024,Monday
2024-08-05,229303.86,Apple,30-34,Rajkot,Cash,iPhone SE,5,8,2024,Monday
2024-08-05,262698.94,Vivo,50-54,Indore,Credit Card,Vivo V20,5,8,2024,Monday
2024-08-06,138037.1,Vivo,25-29,Delhi,Cash,Vivo S1,6,8,2024,Tuesday
2024-08-06,201280.14,Apple,15-19,Mumbai,UPI,iPhone SE,6,8,2024,Tuesday
2024-08-06,190426.38,Apple,25-29,Delhi,Cash,iPhone SE,6,8,2024,Tuesday
2024-08-07,58232.52,Samsung,45-49,Mumbai,Debit Card,Galaxy S21,7,8,2024,Wednesday
2024-08-07,127369.9,Vivo,30-34,Rajkot,Credit Card,Vivo V20,7,8,2024,Wednesday
2024-08-07,79606.86,OnePlus,20-24,Hyderabad,UPI,OnePlus 9,7,8,2024,Wednesday
2024-08-07,46000.87,Vivo,45-49,Bangalore,Cash,Vivo Y51,7,8,2024,Wednesday
2024-08-08,104245.55,Vivo,20-24,Jodhpur,Debit Card,Vivo V20,8,8,2024,Thursday
2024-08-08,339652.32,Apple,30-34,Mumbai,Credit Card,iPhone 12,8,8,2024,Thursday
2024-08-08,52957.78,Vivo,20-24,Ludhiana,Cash,Vivo S1,8,8,2024,Thursday
2024-08-09,269191.1,Vivo,20-24,Delhi,Cash,Vivo V20,9,8,2024,Friday
2024-08-09,479613.6,OnePlus,50-54,Madurai,UPI,OnePlus Nord,9,8,2024,Friday
2024-08-09,264443.2,Apple,20-24,Madurai,Debit Card,iPhone 12,9,8,2024,Friday
2024-08-09,107629.3,Vivo,45-49,Kolkata,Credit Card,Vivo V20,9,8,2024,Friday
2024-08-10,122245.44,Xiaomi,25-29,Rajkot,Cash,Redmi Note 10,10,8,2024,Saturday
2024-08-10,316362.48,Samsung,20-24,Indore,Credit Card,Galaxy S21,10,8,2024,Saturday
2024-08-10,176806.1,OnePlus,20-24,Mumbai,Debit Card,OnePlus 9,10,8,2024,Saturday
2024-08-10,196357.4,Vivo,40-44,Mumbai,UPI,Vivo V20,10,8,2024,Saturday
2024-08-11,102169.4,Xiaomi,40-44,Gorakhpur,UPI,Redmi Note 10,11,8,2024,Sunday
2024-08-11,70927.1,Vivo,40-44,Bangalore,UPI,Vivo S1,11,8,2024,Sunday
2024-08-11,69616.8,Vivo,30-34,Vadodara,Credit Card,Vivo Y51,11,8,2024,Sunday
2024-08-12,339360.21,Apple,55-59,Delhi,Credit Card,iPhone 11,12,8,2024,Monday
2024-08-12,50768.86,Apple,45-49,Mumbai,Cash,iPhone 12,12,8,2024,Monday
2024-08-12,107325.14,Apple,40-44,Delhi,Debit Card,iPhone 11,12,8,2024,Monday
2024-08-13,129717.27,Xiaomi,55-59,Mumbai,Debit Card,Redmi 9,13,8,2024,Tuesday
2024-08-13,70094.70000000001,Vivo,50-54,Mumbai,Debit Card,Vivo S1,13,8,2024,Tuesday
2024-08-13,384397.16,Samsung,20-24,Bangalore,Credit Card,Galaxy A51,13,8,2024,Tuesday
2024-08-14,144909.84,OnePlus,50-54,Bhopal,UPI,OnePlus 8T,14,8,2024,Wednesday
2024-08-14,313902.12,Apple,30-34,Delhi,Debit Card,iPhone 11,14,8,2024,Wednesday
2024-08-14,176196.6,Apple,50-54,Coimbatore,Cash,iPhone 11,14,8,2024,Wednesday
2024-08-15,469299.31999999995,Vivo,40-44,Mumbai,Credit Card,Vivo V20,15,8,2024,Thursday
2024-08-15,45867.75,Vivo,15-19,Rajkot,UPI,Vivo S1,15,8,2024,Thursday
2024-08-15,32676.42,Xiaomi,25-29,Delhi,Debit Card,Redmi 9,15,8,2024,Thursday
2024-08-15,93517.92,Xiaomi,25-29,Delhi,UPI,Redmi Note 10,15,8,2024,Thursday
2024-08-16,18583.64,Apple,35-39,Delhi,Cash,iPhone 11,16,8,2024,Friday
2024-08-16,392868.12,Vivo,25-29,Gorakhpur,Debit Card,Vivo S1,16,8,2024,Friday
2024-08-16,146166.75,Samsung,45-49,Mumbai,Debit Card,Galaxy Note 20,16,8,2024,Friday
2024-08-17,266099.2,OnePlus,30-34,Madurai,UPI,OnePlus 9,17,8,2024,Saturday
2024-08-17,164961.65,Vivo,40-44,Indore,Credit Card,Vivo Y51,17,8,2024,Saturday
2024-08-17,486426.56,Vivo,35-39,Jodhpur,UPI,Vivo V20,17,8,2024,Saturday
2024-08-18,171083.94,Xiaomi,55-59,Delhi,Cash,Mi 11,18,8,2024,Sunday
2024-08-18,625622.49,OnePlus,55-59,Delhi,UPI,OnePlus 9,18,8,2024,Sunday
2024-08-18,36951.0,Apple,20-24,Mumbai,UPI,iPhone SE,18,8,2024,Sunday
2024-08-18,159269.49,Vivo,50-54,Ranchi,Debit Card,Vivo V20,18,8,2024,Sunday
2024-08-19,93913.32,Apple,50-54,Bangalore,Credit Card,iPhone 11,19,8,2024,Monday
2024-08-19,410664.52,Vivo,55-59,Hyderabad,Credit Card,Vivo S1,19,8,2024,Monday
2024-08-19,564399.27,Apple,40-44,Delhi,Credit Card,iPhone 11,19,8,2024,Monday
2024-08-20,28574.16,OnePlus,30-34,Mumbai,Credit Card,OnePlus 8T,20,8,2024,Tuesday
2024-08-20,23895.22,Xiaomi,40-44,Vadodara,UPI,Redmi Note 10,20,8,2024,Tuesday
2024-08-20,492060.69000000006,OnePlus,50-54,Delhi,Debit Card,OnePlus 9,20,8,2024,Tuesday
2024-08-21,54003.36,Samsung,50-54,Vadodara,Debit Card,Galaxy Note 20,21,8,2024,Wednesday
2024-08-21,161819.27999999997,Xiaomi,35-39,Mumbai,Credit Card,Redmi Note 10,21,8,2024,Wednesday
2024-08-21,56709.95,OnePlus,50-54,Patna,UPI,OnePlus 8T,21,8,2024,Wednesday
2024-08-22,77930.81999999999,Samsung,50-54,Mumbai,Credit Card,Galaxy S21,22,8,2024,Thursday
2024-08-22,51641.06,Vivo,30-34,Gorakhpur,Credit Card,Vivo V20,22,8,2024,Thursday
2024-08-22,111202.64,Vivo,25-29,Coimbatore,Debit Card,Vivo Y51,22,8,2024,Thursday
2024-08-23,289194.75,Apple,40-44,Delhi,Debit Card,iPhone SE,23,8,2024,Friday
2024-08-23,119933.0,Xiaomi,15-19,Ludhiana,Credit Card,Redmi Note 10,23,8,2024,Friday
2024-08-23,177475.32,Vivo,50-54,Patna,UPI,Vivo Y51,23,8,2024,Friday
2024-08-24,322020.30000000005,Xiaomi,30-34,Kanpur,Credit Card,Redmi 9,24,8,2024,Saturday
2024-08-24,125076.8,Vivo,55-59,Delhi,Debit Card,Vivo V20,24,8,2024,Saturday
2024-08-24,247812.55000000002,Apple,15-19,Bangalore,Debit Card,iPhone 12,24,8,2024,Saturday
2024-08-24,261043.47000000003,OnePlus,35-39,Mumbai,UPI,OnePlus 8T,24,8,2024,Saturday
2024-08-25,54985.17,Apple,30-34,Hyderabad,Credit Card,iPhone 12,25,8,2024,Sunday
2024-08-25,163576.08,Samsung,40-44,Mumbai,Credit Card,Galaxy Note 20,25,8,2024,Sunday
2024-08-25,447111.0,Vivo,15-19,Patna,Cash,Vivo Y51,25,8,2024,Sunday
2024-08-26,98218.52,Samsung,15-19,Delhi,Credit Card,Galaxy S21,26,8,2024,Monday
2024-08-26,93564.81,Samsung,40-44,Delhi,UPI,Galaxy A51,26,8,2024,Monday
2024-08-26,402065.04,Xiaomi,15-19,Delhi,Debit Card,Redmi Note 10,26,8,2024,Monday
2024-08-27,44708.94,Vivo,45-49,Mumbai,Cash,Vivo S1,27,8,2024,Tuesday
2024-08-27,95838.87,Samsung,25-29,Patna,UPI,Galaxy S21,27,8,2024,Tuesday
2024-08-27,133952.26,OnePlus,35-39,Ludhiana,UPI,OnePlus Nord,27,8,2024,Tuesday
2024-08-28,267701.85000000003,Samsung,55-59,Coimbatore,Cash,Galaxy S21,28,8,2024,Wednesday
2024-08-28,47076.72,OnePlus,30-34,Delhi,Credit Card,OnePlus Nord,28,8,2024,Wednesday
2024-08-28,139621.86,Xiaomi,30-34,Chennai,Cash,Redmi 9,28,8,2024,Wednesday
2024-08-29,104282.8,Samsung,25-29,Mumbai,UPI,Galaxy S21,29,8,2024,Thursday
2024-08-29,122150.94,Apple,45-49,Mumbai,Credit Card,iPhone 12,29,8,2024,Thursday
2024-08-29,19932.45,Xiaomi,40-44,Mumbai,Debit Card,Mi 11,29,8,2024,Thursday
2024-08-30,323287.44,OnePlus,55-59,Gorakhpur,Cash,OnePlus Nord,30,8,2024,Friday
2024-08-30,331735.68,Xiaomi,35-39,Indore,UPI,Redmi Note 10,30,8,2024,Friday
2024-08-30,137708.78,Samsung,55-59,Delhi,Credit Card,Galaxy Note 20,30,8,2024,Friday
2024-08-30,388528.38,Vivo,55-59,Delhi,UPI,Vivo V20,30,8,2024,Friday
2024-08-31,34502.729999999996,Vivo,45-49,Vadodara,Credit Card,Vivo S1,31,8,2024,Saturday
2024-08-31,369861.44,OnePlus,20-24,Bhopal,Credit Card,OnePlus 9,31,8,2024,Saturday
2024-08-31,149751.92,OnePlus,35-39,Delhi,Cash,OnePlus 9,31,8,2024,Saturday
2024-09-01,173737.34999999998,Vivo,50-54,Delhi,Debit Card,Vivo Y51,1,9,2024,Sunday
2024-09-01,184182.27,OnePlus,40-44,Bhopal,Credit Card,OnePlus 9,1,9,2024,Sunday
2024-09-01,233553.66,Xiaomi,20-24,Mumbai,UPI,Mi 11,1,9,2024,Sunday
2024-09-01,56993.29,Apple,20-24,Delhi,Credit Card,iPhone SE,1,9,2024,Sunday
2024-09-02,74826.56,Apple,25-29,Delhi,Debit Card,iPhone SE,2,9,2024,Monday
2024-09-02,39524.69,Xiaomi,25-29,Mumbai,UPI,Redmi Note 10,2,9,2024,Monday
2024-09-02,100909.98000000001,Apple,45-49,Bhopal,Credit Card,iPhone 11,2,9,2024,Monday
2024-09-02,420111.36,Samsung,50-54,Vadodara,Credit Card,Galaxy A51,2,9,2024,Monday
2024-09-03,63343.149999999994,Xiaomi,25-29,Ranchi,Cash,Redmi Note 10,3,9,2024,Tuesday
2024-09-03,275636.85000000003,OnePlus,50-54,Madurai,Debit Card,OnePlus 9,3,9,2024,Tuesday
2024-09-03,58991.04,Xiaomi,50-54,Indore,Credit Card,Redmi Note 10,3,9,2024,Tuesday
2024-09-04,148164.87,Vivo,50-54,Jodhpur,Debit Card,Vivo V20,4,9,2024,Wednesday
2024-09-04,55537.15,OnePlus,35-39,Ranchi,Credit Card,OnePlus 9,4,9,2024,Wednesday
2024-09-04,239653.12,Vivo,30-34,Kanpur,UPI,Vivo Y51,4,9,2024,Wednesday
2024-09-05,163855.84,OnePlus,25-29,Mumbai,Debit Card,OnePlus 9,5,9,2024,Thursday
2024-09-05,163719.4,Apple,35-39,Delhi,UPI,iPhone 12,5,9,2024,Thursday
2024-09-05,205516.56,Xiaomi,45-49,Mumbai,Debit Card,Redmi Note 10,5,9,2024,Thursday
2024-09-06,320152.98,Samsung,55-59,Delhi,UPI,Galaxy S21,6,9,2024,Friday
2024-09-06,146405.35,OnePlus,20-24,Gorakhpur,Credit Card,OnePlus 9,6,9,2024,Friday
2024-09-06,213906.2,OnePlus,50-54,Delhi,UPI,OnePlus 9,6,9,2024,Friday
2024-09-07,108369.08,Vivo,35-39,Delhi,UPI,Vivo V20,7,9,2024,Saturday
2024-09-07,220593.56,Apple,50-54,Gorakhpur,Credit Card,iPhone SE,7,9,2024,Saturday
2024-09-07,106526.97,Vivo,30-34,Ranchi,Debit Card,Vivo S1,7,9,2024,Saturday
2024-09-07,107994.72,Vivo,45-49,Bangalore,UPI,Vivo V20,7,9,2024,Saturday
2024-09-08,359262.09,Apple,45-49,Hyderabad,Cash,iPhone 11,8,9,2024,Sunday
2024-09-08,76221.42,Samsung,50-54,Mumbai,Cash,Galaxy S21,8,9,2024,Sunday
